model,market_suffix,prob_bin_label,prob_bin_mid,num_bets,actual_win_rate_pct,avg_pred_prob,wins_in_bin,cumulative_bets_onwards,cumulative_wins_onwards,cumulative_wr_onwards
gradient_boosting__without_odds,prob_X2_and_O25,[0.20-0.25),0.225,58002,23.871590634805695,0.23426269412363257,13846.0,90125,23837.0,26.448821081830793
gradient_boosting__without_odds,prob_X2_and_O25,[0.25-0.30),0.275,16620,26.901323706377855,0.27298681507777584,4471.0,32123,9991.0,31.102325436603056
gradient_boosting__without_odds,prob_X2_and_O25,[0.30-0.35),0.32500000000000007,8641,31.975465802569147,0.3216385614761836,2763.0,15503,5520.0,35.60601173966329
gradient_boosting__without_odds,prob_X2_and_O25,[0.35-0.40),0.375,3664,36.872270742358076,0.3709929395202166,1351.0,6862,2757.0,40.177790731565146
gradient_boosting__without_odds,prob_X2_and_O25,[0.40-0.45),0.42500000000000004,1637,41.84483811850947,0.42289181119710306,685.0,3198,1406.0,43.964978111319574
gradient_boosting__without_odds,prob_X2_and_O25,[0.45-0.50),0.475,796,43.84422110552764,0.4716731218665756,349.0,1561,721.0,46.18834080717489
gradient_boosting__without_odds,prob_X2_and_O25,[0.50-0.55),0.525,392,48.724489795918366,0.5221391605532846,191.0,765,372.0,48.627450980392155
gradient_boosting__without_odds,prob_X2_and_O25,[0.55-0.60),0.5750000000000001,183,44.26229508196721,0.5718367189943276,81.0,373,181.0,48.525469168900806
gradient_boosting__without_odds,prob_X2_and_O25,[0.60-0.65),0.625,112,46.42857142857143,0.6238511175831153,52.0,190,100.0,52.63157894736842
gradient_boosting__without_odds,prob_X2_and_O25,[0.65-0.70),0.675,45,60.0,0.6735924993287116,27.0,78,48.0,61.53846153846154
gradient_boosting__without_odds,prob_X2_and_O25,[0.70-0.75),0.7250000000000001,33,63.63636363636363,0.7225708302633302,21.0,33,21.0,63.63636363636363
gradient_boosting__without_odds,prob_X2_and_O35,[0.00-0.05),0.025,1164,5.412371134020619,0.03781091307956319,63.0,109473,17158.0,15.673271034867046
gradient_boosting__without_odds,prob_X2_and_O35,[0.05-0.10),0.07500000000000001,7778,10.336847518642324,0.08113869134723864,804.0,108309,17095.0,15.783545227081774
gradient_boosting__without_odds,prob_X2_and_O35,[0.10-0.15),0.125,49974,14.455516868771761,0.13604554716595604,7224.0,100531,16291.0,16.204951706438813
gradient_boosting__without_odds,prob_X2_and_O35,[0.15-0.20),0.17500000000000002,38345,16.29156343721476,0.1644624830327635,6247.0,50557,9067.0,17.93421286864331
gradient_boosting__without_odds,prob_X2_and_O35,[0.20-0.25),0.225,8290,21.12183353437877,0.2199817735978482,1751.0,12212,2820.0,23.092040615787752
gradient_boosting__without_odds,prob_X2_and_O35,[0.25-0.30),0.275,2470,26.88259109311741,0.27061284398965363,664.0,3922,1069.0,27.25650178480367
gradient_boosting__without_odds,prob_X2_and_O35,[0.30-0.35),0.32500000000000007,865,27.74566473988439,0.3198127610582417,240.0,1452,405.0,27.892561983471076
gradient_boosting__without_odds,prob_X2_and_O35,[0.35-0.40),0.375,331,27.492447129909365,0.3709866240144109,91.0,587,165.0,28.109028960817717
gradient_boosting__without_odds,prob_X2_and_O35,[0.40-0.45),0.42500000000000004,149,25.503355704697988,0.4222128235717199,38.0,256,74.0,28.90625
gradient_boosting__without_odds,prob_X2_and_O35,[0.45-0.50),0.475,67,35.82089552238806,0.4761839337012892,24.0,107,36.0,33.64485981308411
gradient_boosting__without_odds,prob_X2_and_O35,[0.50-0.55),0.525,40,30.0,0.5225465961601605,12.0,40,12.0,30.0
gradient_boosting__without_odds,prob_X2_and_O45,[0.00-0.05),0.025,23696,4.819378798109385,0.03654261270856013,1142.0,109488,7413.0,6.770604997807979
gradient_boosting__without_odds,prob_X2_and_O45,[0.05-0.10),0.07500000000000001,77434,6.756721853449389,0.06511530043227585,5232.0,85792,6271.0,7.3095393509884365
gradient_boosting__without_odds,prob_X2_and_O45,[0.10-0.15),0.125,6672,11.91546762589928,0.11667542447220916,795.0,8358,1039.0,12.431203637233788
gradient_boosting__without_odds,prob_X2_and_O45,[0.15-0.20),0.17500000000000002,1190,14.033613445378151,0.16800795916273537,167.0,1686,244.0,14.472123368920522
gradient_boosting__without_odds,prob_X2_and_O45,[0.20-0.25),0.225,310,13.870967741935484,0.22069847179781685,43.0,496,77.0,15.524193548387096
gradient_boosting__without_odds,prob_X2_and_O45,[0.25-0.30),0.275,104,14.423076923076922,0.26975332047919753,15.0,186,34.0,18.27956989247312
gradient_boosting__without_odds,prob_X2_and_O45,[0.30-0.35),0.32500000000000007,61,19.672131147540984,0.32421954429738836,12.0,82,19.0,23.170731707317074
gradient_boosting__without_odds,prob_X2_and_O45,[0.35-0.40),0.375,21,33.33333333333333,0.3724340543147273,7.0,21,7.0,33.33333333333333
gradient_boosting__without_odds,prob_X2_and_U15,[0.00-0.05),0.025,556,4.676258992805756,0.03542009130715757,26.0,109506,15918.0,14.536189797819299
gradient_boosting__without_odds,prob_X2_and_U15,[0.05-0.10),0.07500000000000001,4346,10.515416474919466,0.08207580584514415,457.0,108950,15892.0,14.586507572280864
gradient_boosting__without_odds,prob_X2_and_U15,[0.10-0.15),0.125,78627,14.397090058122528,0.13693937565806405,11320.0,104604,15435.0,14.755649879545714
gradient_boosting__without_odds,prob_X2_and_U15,[0.15-0.20),0.17500000000000002,21710,15.716259788116075,0.16822057086660194,3412.0,25977,4115.0,15.840936212803634
gradient_boosting__without_odds,prob_X2_and_U15,[0.20-0.25),0.225,3593,16.142499304202616,0.21704551257378554,580.0,4267,703.0,16.475275369111788
gradient_boosting__without_odds,prob_X2_and_U15,[0.25-0.30),0.275,553,18.264014466546115,0.2679274146593508,101.0,674,123.0,18.24925816023739
gradient_boosting__without_odds,prob_X2_and_U15,[0.30-0.35),0.32500000000000007,94,19.148936170212767,0.3177446883870282,18.0,121,22.0,18.181818181818183
gradient_boosting__without_odds,prob_X2_and_U15,[0.35-0.40),0.375,27,14.814814814814813,0.37000140867837705,4.0,27,4.0,14.814814814814813
gradient_boosting__without_odds,prob_X2_and_U25,[0.00-0.05),0.025,57,3.508771929824561,0.039481864059651595,2.0,109499,33689.0,30.766491018182812
gradient_boosting__without_odds,prob_X2_and_U25,[0.05-0.10),0.07500000000000001,277,10.108303249097473,0.07932769248016104,28.0,109442,33687.0,30.78068748743627
gradient_boosting__without_odds,prob_X2_and_U25,[0.10-0.15),0.125,905,13.812154696132598,0.1302396237143901,125.0,109165,33659.0,30.833142490725052
gradient_boosting__without_odds,prob_X2_and_U25,[0.15-0.20),0.17500000000000002,1785,19.15966386554622,0.17811360484846725,342.0,108260,33534.0,30.975429521522262
gradient_boosting__without_odds,prob_X2_and_U25,[0.20-0.25),0.225,4991,26.427569625325585,0.231378674394203,1319.0,106475,33192.0,31.173514909603195
gradient_boosting__without_odds,prob_X2_and_U25,[0.25-0.30),0.275,22318,28.739134331033245,0.27808272428183484,6414.0,101484,31873.0,31.40692128808482
gradient_boosting__without_odds,prob_X2_and_U25,[0.30-0.35),0.32500000000000007,65661,31.444845494281232,0.31594201465677807,20647.0,79166,25459.0,32.1590076548013
gradient_boosting__without_odds,prob_X2_and_U25,[0.35-0.40),0.375,9867,35.58325732238776,0.37040891822990707,3511.0,13505,4812.0,35.63124768604221
gradient_boosting__without_odds,prob_X2_and_U25,[0.40-0.45),0.42500000000000004,2816,35.33380681818182,0.418865439214407,995.0,3638,1301.0,35.76140736668499
gradient_boosting__without_odds,prob_X2_and_U25,[0.45-0.50),0.475,641,35.8814352574103,0.4683505039567861,230.0,822,306.0,37.22627737226277
gradient_boosting__without_odds,prob_X2_and_U25,[0.50-0.55),0.525,149,42.281879194630875,0.5195447087406024,63.0,181,76.0,41.988950276243095
gradient_boosting__without_odds,prob_X2_and_U25,[0.55-0.60),0.5750000000000001,32,40.625,0.5724588565764998,13.0,32,13.0,40.625
gradient_boosting__without_odds,prob_X2_and_U35,[0.00-0.05),0.025,26,3.8461538461538463,0.0404143220363941,1.0,109489,43836.0,40.03689868388605
gradient_boosting__without_odds,prob_X2_and_U35,[0.05-0.10),0.07500000000000001,177,6.779661016949152,0.07802007030021758,12.0,109463,43835.0,40.0454948247353
gradient_boosting__without_odds,prob_X2_and_U35,[0.10-0.15),0.125,452,16.371681415929203,0.12931081304571712,74.0,109286,43823.0,40.09937228922277
gradient_boosting__without_odds,prob_X2_and_U35,[0.15-0.20),0.17500000000000002,947,16.578669482576558,0.17703311336206573,157.0,108834,43749.0,40.1979160923976
gradient_boosting__without_odds,prob_X2_and_U35,[0.20-0.25),0.225,1411,24.167257264351523,0.2264707852244352,341.0,107887,43592.0,40.40523881468573
gradient_boosting__without_odds,prob_X2_and_U35,[0.25-0.30),0.275,2812,30.97439544807966,0.279095506892177,871.0,106476,43251.0,40.62042150343739
gradient_boosting__without_odds,prob_X2_and_U35,[0.30-0.35),0.32500000000000007,10437,34.86634090255821,0.33158173237619987,3639.0,103664,42380.0,40.882080567988886
gradient_boosting__without_odds,prob_X2_and_U35,[0.35-0.40),0.375,26934,38.66859731194772,0.38232375127335594,10415.0,93227,38741.0,41.55555793922361
gradient_boosting__without_odds,prob_X2_and_U35,[0.40-0.45),0.42500000000000004,50925,41.36671575846834,0.41398384189125864,21066.0,66293,28326.0,42.728493204410725
gradient_boosting__without_odds,prob_X2_and_U35,[0.45-0.50),0.475,9637,45.62623222994708,0.47003375701799643,4397.0,15368,7260.0,47.24102030192608
gradient_boosting__without_odds,prob_X2_and_U35,[0.50-0.55),0.525,4053,49.938317295830245,0.5211677332343783,2024.0,5731,2863.0,49.95637759553306
gradient_boosting__without_odds,prob_X2_and_U35,[0.55-0.60),0.5750000000000001,1241,48.831587429492345,0.5701392239923812,606.0,1678,839.0,50.0
gradient_boosting__without_odds,prob_X2_and_U35,[0.60-0.65),0.625,345,52.7536231884058,0.6199532066072064,182.0,437,233.0,53.31807780320366
gradient_boosting__without_odds,prob_X2_and_U35,[0.65-0.70),0.675,92,55.434782608695656,0.6694516741050774,51.0,92,51.0,55.434782608695656
gradient_boosting__without_odds,prob_X2_and_U45,[0.05-0.10),0.07500000000000001,98,8.16326530612245,0.0790883355448413,8.0,109488,53589.0,48.94508987286278
gradient_boosting__without_odds,prob_X2_and_U45,[0.10-0.15),0.125,236,15.677966101694915,0.12816369648637038,37.0,109390,53581.0,48.98162537709114
gradient_boosting__without_odds,prob_X2_and_U45,[0.15-0.20),0.17500000000000002,523,17.590822179732314,0.17857962145853676,92.0,109154,53544.0,49.05363065027393
gradient_boosting__without_odds,prob_X2_and_U45,[0.20-0.25),0.225,830,20.602409638554217,0.2264999144633238,171.0,108631,53452.0,49.20510719776123
gradient_boosting__without_odds,prob_X2_and_U45,[0.25-0.30),0.275,1137,29.023746701846964,0.2762409066954627,330.0,107801,53281.0,49.425330006215155
gradient_boosting__without_odds,prob_X2_and_U45,[0.30-0.35),0.32500000000000007,1841,36.28462791960891,0.32747848892815956,668.0,106664,52951.0,49.64280357008925
gradient_boosting__without_odds,prob_X2_and_U45,[0.35-0.40),0.375,4485,40.82497212931995,0.37905780599710764,1831.0,104823,52283.0,49.877412399950394
gradient_boosting__without_odds,prob_X2_and_U45,[0.40-0.45),0.42500000000000004,12655,42.9632556301857,0.4267943581227693,5437.0,100338,50452.0,50.28204668221412
gradient_boosting__without_odds,prob_X2_and_U45,[0.45-0.50),0.475,51313,48.82583360941672,0.4862164568956922,25054.0,87683,45015.0,51.3383438066672
gradient_boosting__without_odds,prob_X2_and_U45,[0.50-0.55),0.525,20085,51.96415235250187,0.5239381707496339,10437.0,36370,19961.0,54.88314544954633
gradient_boosting__without_odds,prob_X2_and_U45,[0.55-0.60),0.5750000000000001,10025,55.571072319201996,0.5714278054338982,5571.0,16285,9524.0,58.48326680994781
gradient_boosting__without_odds,prob_X2_and_U45,[0.60-0.65),0.625,3740,60.45454545454545,0.6213387111970191,2261.0,6260,3953.0,63.146964856230035
gradient_boosting__without_odds,prob_X2_and_U45,[0.65-0.70),0.675,1738,67.26121979286536,0.6710773053850686,1169.0,2520,1692.0,67.14285714285714
gradient_boosting__without_odds,prob_X2_and_U45,[0.70-0.75),0.7250000000000001,634,66.7192429022082,0.7204102857488963,423.0,782,523.0,66.87979539641944
gradient_boosting__without_odds,prob_X2_and_U45,[0.75-0.80),0.775,148,67.56756756756756,0.7710812810060284,100.0,148,100.0,67.56756756756756
gradient_boosting__without_odds,prob_goals_0_1,[0.00-0.05),0.025,57,5.263157894736842,0.039944644324125235,3.0,109507,26624.0,24.3126010209393
gradient_boosting__without_odds,prob_goals_0_1,[0.05-0.10),0.07500000000000001,316,15.50632911392405,0.08171642449362794,49.0,109450,26621.0,24.32252169940612
gradient_boosting__without_odds,prob_goals_0_1,[0.10-0.15),0.125,1364,19.13489736070381,0.13129872711394397,261.0,109134,26572.0,24.34804918723771
gradient_boosting__without_odds,prob_goals_0_1,[0.15-0.20),0.17500000000000002,7612,21.334734629532317,0.18335261251507187,1624.0,107770,26311.0,24.414029878444836
gradient_boosting__without_odds,prob_goals_0_1,[0.20-0.25),0.225,73667,24.176361192935776,0.23481008235989978,17810.0,100158,24687.0,24.648056071407176
gradient_boosting__without_odds,prob_goals_0_1,[0.25-0.30),0.275,19368,25.72800495662949,0.2701895812313852,4983.0,26491,6877.0,25.959759918462876
gradient_boosting__without_odds,prob_goals_0_1,[0.30-0.35),0.32500000000000007,5264,27.032674772036476,0.3195548481215358,1423.0,7123,1894.0,26.58991997753755
gradient_boosting__without_odds,prob_goals_0_1,[0.35-0.40),0.375,1387,25.378514780100936,0.3692470070712534,352.0,1859,471.0,25.336202259279183
gradient_boosting__without_odds,prob_goals_0_1,[0.40-0.45),0.42500000000000004,336,25.0,0.42053945870950216,84.0,472,119.0,25.21186440677966
gradient_boosting__without_odds,prob_goals_0_1,[0.45-0.50),0.475,106,24.528301886792452,0.46984293714340897,26.0,136,35.0,25.735294117647058
gradient_boosting__without_odds,prob_goals_0_1,[0.50-0.55),0.525,30,30.0,0.5196830311265415,9.0,30,9.0,30.0
gradient_boosting__without_odds,prob_goals_2_3,[0.20-0.25),0.225,46,41.30434782608695,0.22689347973185778,19.0,109502,49976.0,45.63934905298533
gradient_boosting__without_odds,prob_goals_2_3,[0.25-0.30),0.275,68,27.941176470588236,0.28009110718214036,19.0,109456,49957.0,45.64117088145008
gradient_boosting__without_odds,prob_goals_2_3,[0.30-0.35),0.32500000000000007,209,44.01913875598086,0.32898983050999825,92.0,109388,49938.0,45.65217391304348
gradient_boosting__without_odds,prob_goals_2_3,[0.35-0.40),0.375,789,45.247148288973385,0.38189338940857287,357.0,109179,49846.0,45.65530001190705
gradient_boosting__without_odds,prob_goals_2_3,[0.40-0.45),0.42500000000000004,10149,44.221105527638194,0.43825209022603956,4488.0,108390,49489.0,45.6582710582157
gradient_boosting__without_odds,prob_goals_2_3,[0.45-0.50),0.475,98241,45.80674056656589,0.4632040461218136,45001.0,98241,45001.0,45.80674056656589
gradient_boosting__without_odds,prob_goals_2_4,[0.35-0.40),0.375,21,61.904761904761905,0.3788532545415003,13.0,109505,66450.0,60.682160631934615
gradient_boosting__without_odds,prob_goals_2_4,[0.40-0.45),0.42500000000000004,49,46.93877551020408,0.4246942287877549,23.0,109484,66437.0,60.681926126191954
gradient_boosting__without_odds,prob_goals_2_4,[0.45-0.50),0.475,155,60.64516129032258,0.4804423856685701,94.0,109435,66414.0,60.688079682003014
gradient_boosting__without_odds,prob_goals_2_4,[0.50-0.55),0.525,709,61.0719322990127,0.5312644775632006,433.0,109280,66320.0,60.688140556368964
gradient_boosting__without_odds,prob_goals_2_4,[0.55-0.60),0.5750000000000001,8391,61.32761291860327,0.5861406317232846,5146.0,108571,65887.0,60.68563428539849
gradient_boosting__without_odds,prob_goals_2_4,[0.60-0.65),0.625,100180,60.63186264723498,0.6139485456114523,60741.0,100180,60741.0,60.63186264723498
gradient_boosting__without_odds,prob_goals_3_plus,[0.20-0.25),0.225,50,34.0,0.23283254915155344,17.0,109504,57063.0,52.11042518994739
gradient_boosting__without_odds,prob_goals_3_plus,[0.25-0.30),0.275,178,53.93258426966292,0.2806250990788173,96.0,109454,57046.0,52.1186982659382
gradient_boosting__without_odds,prob_goals_3_plus,[0.30-0.35),0.32500000000000007,580,48.10344827586207,0.33043744157459204,279.0,109276,56950.0,52.115743621655255
gradient_boosting__without_odds,prob_goals_3_plus,[0.35-0.40),0.375,1969,48.24784154393093,0.37918109642051745,950.0,108696,56671.0,52.137153161109886
gradient_boosting__without_odds,prob_goals_3_plus,[0.40-0.45),0.42500000000000004,6023,48.2815872488793,0.42910977297024316,2908.0,106727,55721.0,52.20890683707028
gradient_boosting__without_odds,prob_goals_3_plus,[0.45-0.50),0.475,15403,49.59423488930727,0.4781352687564783,7639.0,100704,52813.0,52.443795678423896
gradient_boosting__without_odds,prob_goals_3_plus,[0.50-0.55),0.525,64914,52.10278214252704,0.5188526786107325,33822.0,85301,45174.0,52.95834749885698
gradient_boosting__without_odds,prob_goals_3_plus,[0.55-0.60),0.5750000000000001,15309,54.895812920504284,0.5680096526281767,8404.0,20387,11352.0,55.68254279688036
gradient_boosting__without_odds,prob_goals_3_plus,[0.60-0.65),0.625,3228,56.226765799256505,0.6197712959047951,1815.0,5078,2948.0,58.05435210712879
gradient_boosting__without_odds,prob_goals_3_plus,[0.65-0.70),0.675,1102,59.98185117967332,0.6718125983959914,661.0,1850,1133.0,61.24324324324324
gradient_boosting__without_odds,prob_goals_3_plus,[0.70-0.75),0.7250000000000001,429,57.57575757575758,0.7213209873976901,247.0,748,472.0,63.101604278074866
gradient_boosting__without_odds,prob_goals_3_plus,[0.75-0.80),0.775,198,63.13131313131313,0.7717774447475961,125.0,319,225.0,70.53291536050156
gradient_boosting__without_odds,prob_goals_3_plus,[0.80-0.85),0.8250000000000001,85,84.70588235294117,0.8202482530009761,72.0,121,100.0,82.64462809917356
gradient_boosting__without_odds,prob_goals_3_plus,[0.85-0.90),0.875,36,77.77777777777779,0.8575868804120221,28.0,36,28.0,77.77777777777779
poisson__without_odds,prob_12,[0.70-0.75),0.7250000000000001,74048,75.00135047536733,0.7446480892694732,55537.0,109509,82776.0,75.58830781031696
poisson__without_odds,prob_12,[0.75-0.80),0.775,31486,75.80194372101886,0.7591179115325817,23867.0,35461,27239.0,76.81396463720708
poisson__without_odds,prob_12,[0.80-0.85),0.8250000000000001,2726,82.68525311812179,0.8209660092418791,2254.0,3975,3372.0,84.83018867924528
poisson__without_odds,prob_12,[0.85-0.90),0.875,1005,89.1542288557214,0.8702422625725044,896.0,1249,1118.0,89.51160928742993
poisson__without_odds,prob_12,[0.90-0.95),0.925,222,90.09009009009009,0.9130554846999422,200.0,244,222.0,90.98360655737704
poisson__without_odds,prob_12,[0.95-1.00),0.9750000000000001,22,100.0,0.967416089656155,22.0,22,22.0,100.0
poisson__without_odds,prob_12_and_BTTS_N,[0.30-0.35),0.32500000000000007,92,40.21739130434783,0.3408945356335374,37.0,109504,45159.0,41.239589421390995
poisson__without_odds,prob_12_and_BTTS_N,[0.35-0.40),0.375,85247,40.96449141905287,0.3885444550675767,34921.0,109412,45122.0,41.24044894527108
poisson__without_odds,prob_12_and_BTTS_N,[0.40-0.45),0.42500000000000004,21198,41.277479007453536,0.4126630313893283,8750.0,24165,10201.0,42.21394578936478
poisson__without_odds,prob_12_and_BTTS_N,[0.45-0.50),0.475,2091,47.4414155906265,0.47011373266711187,992.0,2967,1451.0,48.9046174587125
poisson__without_odds,prob_12_and_BTTS_N,[0.50-0.55),0.525,674,51.33531157270029,0.5209877137928801,346.0,876,459.0,52.3972602739726
poisson__without_odds,prob_12_and_BTTS_N,[0.55-0.60),0.5750000000000001,169,55.62130177514793,0.5663087363754605,94.0,202,113.0,55.940594059405946
poisson__without_odds,prob_12_and_BTTS_N,[0.60-0.65),0.625,33,57.57575757575758,0.6186315301820956,19.0,33,19.0,57.57575757575758
poisson__without_odds,prob_12_and_BTTS_Y,[0.25-0.30),0.275,65,32.30769230769231,0.29220631151237153,21.0,109500,37609.0,34.34611872146119
poisson__without_odds,prob_12_and_BTTS_Y,[0.30-0.35),0.32500000000000007,28941,33.464634946961056,0.341064445617156,9685.0,109435,37588.0,34.34732946497921
poisson__without_odds,prob_12_and_BTTS_Y,[0.35-0.40),0.375,80061,34.683553790234946,0.3615129102180584,27768.0,80494,27903.0,34.66469550525505
poisson__without_odds,prob_12_and_BTTS_Y,[0.40-0.45),0.42500000000000004,433,31.177829099307157,0.4095745218504398,135.0,433,135.0,31.177829099307157
poisson__without_odds,prob_12_and_O15,[0.45-0.50),0.475,24,45.83333333333333,0.49339500972061634,11.0,109509,63861.0,58.315754869462786
poisson__without_odds,prob_12_and_O15,[0.50-0.55),0.525,8466,54.086935979210956,0.5413003905674251,4579.0,109485,63850.0,58.31849111750468
poisson__without_odds,prob_12_and_O15,[0.55-0.60),0.5750000000000001,91380,57.995184942000435,0.5688801884446792,52996.0,101019,59271.0,58.67312089804888
poisson__without_odds,prob_12_and_O15,[0.60-0.65),0.625,5753,60.664001390578825,0.6196992388134192,3490.0,9639,6275.0,65.10011411972197
poisson__without_odds,prob_12_and_O15,[0.65-0.70),0.675,2038,68.351324828263,0.671861169108148,1393.0,3886,2785.0,71.66752444673186
poisson__without_odds,prob_12_and_O15,[0.70-0.75),0.7250000000000001,1077,73.35190343546888,0.7224663401398392,790.0,1848,1392.0,75.32467532467533
poisson__without_odds,prob_12_and_O15,[0.75-0.80),0.775,514,76.07003891050583,0.7726938920659452,391.0,771,602.0,78.0804150453956
poisson__without_odds,prob_12_and_O15,[0.80-0.85),0.8250000000000001,222,82.88288288288288,0.8181301758981353,184.0,257,211.0,82.10116731517509
poisson__without_odds,prob_12_and_O15,[0.85-0.90),0.875,35,77.14285714285715,0.8750870710467226,27.0,35,27.0,77.14285714285715
poisson__without_odds,prob_12_and_O25,[0.35-0.40),0.375,759,43.47826086956522,0.39117750157058584,330.0,109476,50388.0,46.026526361942345
poisson__without_odds,prob_12_and_O25,[0.40-0.45),0.42500000000000004,76517,44.935112458669316,0.4372629343181497,34383.0,108717,50058.0,46.04431689616159
poisson__without_odds,prob_12_and_O25,[0.45-0.50),0.475,26651,47.33030655510112,0.4638466798756644,12614.0,32200,15675.0,48.68012422360248
poisson__without_odds,prob_12_and_O25,[0.50-0.55),0.525,3164,50.853350189633375,0.520634370399058,1609.0,5549,3061.0,55.16309244908992
poisson__without_odds,prob_12_and_O25,[0.55-0.60),0.5750000000000001,1333,57.83945986496624,0.572539638969469,771.0,2385,1452.0,60.880503144654085
poisson__without_odds,prob_12_and_O25,[0.60-0.65),0.625,638,61.12852664576802,0.6214597994625408,390.0,1052,681.0,64.73384030418251
poisson__without_odds,prob_12_and_O25,[0.65-0.70),0.675,324,69.44444444444444,0.6723188490248191,225.0,414,291.0,70.28985507246377
poisson__without_odds,prob_12_and_O25,[0.70-0.75),0.7250000000000001,90,73.33333333333333,0.7173323401689885,66.0,90,66.0,73.33333333333333
poisson__without_odds,prob_12_and_O35,[0.15-0.20),0.17500000000000002,4751,20.206272363712902,0.19230588482009767,960.0,109468,26233.0,23.964080827273722
poisson__without_odds,prob_12_and_O35,[0.20-0.25),0.225,93913,23.601631297051526,0.22272018921029196,22165.0,104717,25273.0,24.134572228005005
poisson__without_odds,prob_12_and_O35,[0.25-0.30),0.275,7190,25.702364394993044,0.2672541137522262,1848.0,10804,3108.0,28.767123287671232
poisson__without_odds,prob_12_and_O35,[0.30-0.35),0.32500000000000007,1932,31.67701863354037,0.32110450791769574,612.0,3614,1260.0,34.86441615938019
poisson__without_odds,prob_12_and_O35,[0.35-0.40),0.375,956,35.35564853556485,0.372162027221027,338.0,1682,648.0,38.525564803805
poisson__without_odds,prob_12_and_O35,[0.40-0.45),0.42500000000000004,427,39.11007025761124,0.42357917748482743,167.0,726,310.0,42.69972451790633
poisson__without_odds,prob_12_and_O35,[0.45-0.50),0.475,230,46.95652173913044,0.47284236574882554,108.0,299,143.0,47.82608695652174
poisson__without_odds,prob_12_and_O35,[0.50-0.55),0.525,69,50.72463768115942,0.5174212730507144,35.0,69,35.0,50.72463768115942
poisson__without_odds,prob_12_and_O45,[0.05-0.10),0.07500000000000001,632,13.449367088607595,0.09488381767376937,85.0,109486,15175.0,13.860219571452056
poisson__without_odds,prob_12_and_O45,[0.10-0.15),0.125,100159,13.558442077097416,0.12660862575085405,13580.0,108854,15090.0,13.862604957098497
poisson__without_odds,prob_12_and_O45,[0.15-0.20),0.17500000000000002,6657,15.712783536127384,0.16611607819271348,1046.0,8695,1510.0,17.36630247268545
poisson__without_odds,prob_12_and_O45,[0.20-0.25),0.225,1377,21.278140885984023,0.22069081783667685,293.0,2038,464.0,22.767419038272816
poisson__without_odds,prob_12_and_O45,[0.25-0.30),0.275,453,24.503311258278146,0.271536932900092,111.0,661,171.0,25.86989409984871
poisson__without_odds,prob_12_and_O45,[0.30-0.35),0.32500000000000007,180,28.333333333333332,0.31868174145284694,51.0,208,60.0,28.846153846153843
poisson__without_odds,prob_12_and_O45,[0.35-0.40),0.375,28,32.142857142857146,0.36985403957486135,9.0,28,9.0,32.142857142857146
poisson__without_odds,prob_12_and_U15,[0.05-0.10),0.07500000000000001,344,7.848837209302325,0.08809467850992204,27.0,109493,18911.0,17.271423743983632
poisson__without_odds,prob_12_and_U15,[0.10-0.15),0.125,3701,14.3204539313699,0.1334290171509199,530.0,109149,18884.0,17.30112048667418
poisson__without_odds,prob_12_and_U15,[0.15-0.20),0.17500000000000002,103815,17.3780282232818,0.17923855999754704,18041.0,105448,18354.0,17.40573552841211
poisson__without_odds,prob_12_and_U15,[0.20-0.25),0.225,1633,19.167176974892836,0.20523947695766434,313.0,1633,313.0,19.167176974892836
poisson__without_odds,prob_12_and_U25,[0.15-0.20),0.17500000000000002,73,13.698630136986301,0.18682835087259494,10.0,109491,32361.0,29.55585390580048
poisson__without_odds,prob_12_and_U25,[0.20-0.25),0.225,967,25.33609100310238,0.2327444498202203,245.0,109418,32351.0,29.566433310789815
poisson__without_odds,prob_12_and_U25,[0.25-0.30),0.275,31516,28.963066378982106,0.289184388396401,9128.0,108451,32106.0,29.6041530276346
poisson__without_odds,prob_12_and_U25,[0.30-0.35),0.32500000000000007,76880,29.86212278876171,0.30909192583749007,22958.0,76935,22978.0,29.866770650549164
poisson__without_odds,prob_12_and_U25,[0.35-0.40),0.375,55,36.36363636363637,0.3553214234318197,20.0,55,20.0,36.36363636363637
poisson__without_odds,prob_12_and_U35,[0.35-0.40),0.375,60,38.333333333333336,0.38397619677842126,23.0,109486,56511.0,51.61481833293754
poisson__without_odds,prob_12_and_U35,[0.40-0.45),0.42500000000000004,445,43.146067415730336,0.43131592728325446,192.0,109426,56488.0,51.6221007804361
poisson__without_odds,prob_12_and_U35,[0.45-0.50),0.475,3794,50.89615181866104,0.48636472983620854,1931.0,108981,56296.0,51.65671080280049
poisson__without_odds,prob_12_and_U35,[0.50-0.55),0.525,104657,51.67451771023438,0.5248729637796953,54081.0,105187,54365.0,51.68414347780619
poisson__without_odds,prob_12_and_U35,[0.55-0.60),0.5750000000000001,530,53.58490566037736,0.5540782502731502,284.0,530,284.0,53.58490566037736
poisson__without_odds,prob_12_and_U45,[0.55-0.60),0.5750000000000001,849,61.130742049469966,0.591818821691811,519.0,109475,67572.0,61.723681205754744
poisson__without_odds,prob_12_and_U45,[0.60-0.65),0.625,108443,61.73012550372084,0.6213176338177241,66942.0,108626,67053.0,61.728315504575335
poisson__without_odds,prob_12_and_U45,[0.65-0.70),0.675,183,60.65573770491803,0.6537988838980922,111.0,183,111.0,60.65573770491803
poisson__without_odds,prob_1X,[0.15-0.20),0.17500000000000002,36,22.22222222222222,0.17833033910480742,8.0,109487,75208.0,68.6912601496068
