model,market_suffix,prob_bin_label,prob_bin_mid,num_bets,actual_win_rate_pct,avg_pred_prob
poisson_pca_without_odds,prob_H_and_BTTS_Y,[0.25-0.30),0.275,14135,27.19490626105412,0.2708990523802533
poisson_pca_without_odds,prob_H_and_BTTS_Y,[0.30-0.35),0.32500000000000007,5081,32.06061798858492,0.32071680520536766
poisson_pca_without_odds,prob_H_and_BTTS_Y,[0.35-0.40),0.375,1382,33.79160636758321,0.3682009222734594
poisson_pca_without_odds,prob_H_and_BTTS_Y,[0.40-0.45),0.42500000000000004,185,38.91891891891892,0.41703066737004935
poisson_pca_without_odds,prob_D_and_BTTS_Y,[0.00-0.05),0.025,167,5.389221556886228,0.036284329655791585
poisson_pca_without_odds,prob_D_and_BTTS_Y,[0.05-0.10),0.07500000000000001,1286,9.097978227060652,0.08201264084695725
poisson_pca_without_odds,prob_D_and_BTTS_Y,[0.10-0.15),0.125,7720,13.27720207253886,0.13233132172937875
poisson_pca_without_odds,prob_D_and_BTTS_Y,[0.15-0.20),0.17500000000000002,100588,17.830158667037818,0.18047467886509908
poisson_pca_without_odds,prob_A_and_BTTS_Y,[0.00-0.05),0.025,2380,3.571428571428571,0.035410697605327585
poisson_pca_without_odds,prob_A_and_BTTS_Y,[0.05-0.10),0.07500000000000001,15890,7.564505978602895,0.08165264777021622
poisson_pca_without_odds,prob_A_and_BTTS_Y,[0.10-0.15),0.125,39067,11.953822919599661,0.12593461088843583
poisson_pca_without_odds,prob_A_and_BTTS_Y,[0.15-0.20),0.17500000000000002,33925,16.459837877671333,0.16805620444068278
poisson_pca_without_odds,prob_A_and_BTTS_Y,[0.20-0.25),0.225,11685,22.122379118528027,0.22119243323219076
poisson_pca_without_odds,prob_A_and_BTTS_Y,[0.25-0.30),0.275,4469,26.04609532333855,0.27100422029847704
poisson_pca_without_odds,prob_A_and_BTTS_Y,[0.30-0.35),0.32500000000000007,1621,30.783466995681678,0.3205855813005007
poisson_pca_without_odds,prob_A_and_BTTS_Y,[0.35-0.40),0.375,569,32.161687170474515,0.3692658284113132
poisson_pca_without_odds,prob_A_and_BTTS_Y,[0.40-0.45),0.42500000000000004,111,32.432432432432435,0.42143896868665653
poisson_pca_without_odds,prob_A_and_BTTS_Y,[0.45-0.50),0.475,28,42.857142857142854,0.4730551946402734
poisson_pca_without_odds,prob_H_and_BTTS_N,[0.00-0.05),0.025,769,5.981794538361508,0.03457407102453957
poisson_pca_without_odds,prob_H_and_BTTS_N,[0.05-0.10),0.07500000000000001,3544,8.182844243792326,0.07999721953196423
poisson_pca_without_odds,prob_H_and_BTTS_N,[0.10-0.15),0.125,9558,12.785101485666459,0.1286005542120114
poisson_pca_without_odds,prob_H_and_BTTS_N,[0.15-0.20),0.17500000000000002,18929,18.437318400338107,0.17731638050710946
poisson_pca_without_odds,prob_H_and_BTTS_N,[0.20-0.25),0.225,32844,23.203629277798075,0.22793063192265164
poisson_pca_without_odds,prob_H_and_BTTS_N,[0.25-0.30),0.275,23011,28.1734822476207,0.27338720437566094
poisson_pca_without_odds,prob_H_and_BTTS_N,[0.30-0.35),0.32500000000000007,12283,33.72954489945453,0.32187285999751875
poisson_pca_without_odds,prob_H_and_BTTS_N,[0.35-0.40),0.375,5159,37.235898429928284,0.3714334079059356
poisson_pca_without_odds,prob_H_and_BTTS_N,[0.40-0.45),0.42500000000000004,2209,42.960615663196016,0.4221699052097709
poisson_pca_without_odds,prob_H_and_BTTS_N,[0.45-0.50),0.475,930,47.8494623655914,0.4723677578115679
poisson_pca_without_odds,prob_H_and_BTTS_N,[0.50-0.55),0.525,362,53.86740331491713,0.5218799716022128
poisson_pca_without_odds,prob_H_and_BTTS_N,[0.55-0.60),0.5750000000000001,127,55.90551181102362,0.5707415782913025
poisson_pca_without_odds,prob_H_and_BTTS_N,[0.60-0.65),0.625,35,48.57142857142857,0.6182838106566783
poisson_pca_without_odds,prob_D_and_BTTS_N,[0.00-0.05),0.025,19280,4.253112033195021,0.03964966132097083
poisson_pca_without_odds,prob_D_and_BTTS_N,[0.05-0.10),0.07500000000000001,87278,7.523087146818214,0.06973756325263179
poisson_pca_without_odds,prob_D_and_BTTS_N,[0.10-0.15),0.125,3197,10.29089771660932,0.10897923511894801
poisson_pca_without_odds,prob_A_and_BTTS_N,[0.00-0.05),0.025,3043,3.187643772592836,0.033933779274424807
poisson_pca_without_odds,prob_A_and_BTTS_N,[0.05-0.10),0.07500000000000001,13075,7.219885277246655,0.07999953187925626
poisson_pca_without_odds,prob_A_and_BTTS_N,[0.10-0.15),0.125,30395,12.620496792235564,0.1267765575493607
poisson_pca_without_odds,prob_A_and_BTTS_N,[0.15-0.20),0.17500000000000002,36458,17.694333205332164,0.17193109598185252
poisson_pca_without_odds,prob_A_and_BTTS_N,[0.20-0.25),0.225,15853,23.18804011858954,0.22163378649445958
poisson_pca_without_odds,prob_A_and_BTTS_N,[0.25-0.30),0.275,6732,27.644087938205587,0.2713641204321174
poisson_pca_without_odds,prob_A_and_BTTS_N,[0.30-0.35),0.32500000000000007,2553,33.76419898159029,0.3209900344717846
poisson_pca_without_odds,prob_A_and_BTTS_N,[0.35-0.40),0.375,973,38.643371017471736,0.3714186067964961
poisson_pca_without_odds,prob_A_and_BTTS_N,[0.40-0.45),0.42500000000000004,453,42.82560706401766,0.42178822039469815
poisson_pca_without_odds,prob_A_and_BTTS_N,[0.45-0.50),0.475,153,43.790849673202615,0.47260845218428593
poisson_pca_without_odds,prob_A_and_BTTS_N,[0.50-0.55),0.525,62,38.70967741935484,0.5178111822056743
poisson_pca_without_odds,prob_1X_and_BTTS_Y,[0.05-0.10),0.07500000000000001,64,18.75,0.07853290381698882
poisson_pca_without_odds,prob_1X_and_BTTS_Y,[0.10-0.15),0.125,228,16.666666666666664,0.12947173742889748
poisson_pca_without_odds,prob_1X_and_BTTS_Y,[0.15-0.20),0.17500000000000002,628,15.445859872611464,0.17764482485062436
poisson_pca_without_odds,prob_1X_and_BTTS_Y,[0.20-0.25),0.225,1570,22.611464968152866,0.229715388870566
poisson_pca_without_odds,prob_1X_and_BTTS_Y,[0.25-0.30),0.275,5193,27.5948392066243,0.2800975163845084
poisson_pca_without_odds,prob_1X_and_BTTS_Y,[0.30-0.35),0.32500000000000007,17674,32.46011089736336,0.32961311589802944
poisson_pca_without_odds,prob_1X_and_BTTS_Y,[0.35-0.40),0.375,46876,36.83761413089854,0.3770311308939308
poisson_pca_without_odds,prob_1X_and_BTTS_Y,[0.40-0.45),0.42500000000000004,29763,41.077848335181265,0.42077547425996475
poisson_pca_without_odds,prob_1X_and_BTTS_Y,[0.45-0.50),0.475,6975,45.691756272401435,0.46711479378261933
poisson_pca_without_odds,prob_1X_and_BTTS_Y,[0.50-0.55),0.525,739,48.17320703653586,0.5146423892270592
poisson_pca_without_odds,prob_1X_and_BTTS_Y,[0.55-0.60),0.5750000000000001,39,51.28205128205128,0.5644079863298066
poisson_pca_without_odds,prob_12_and_BTTS_Y,[0.20-0.25),0.225,488,25.204918032786882,0.238338050450641
poisson_pca_without_odds,prob_12_and_BTTS_Y,[0.25-0.30),0.275,8970,28.115942028985508,0.28380019979563453
poisson_pca_without_odds,prob_12_and_BTTS_Y,[0.30-0.35),0.32500000000000007,40723,31.83704540431697,0.3283078219134683
poisson_pca_without_odds,prob_12_and_BTTS_Y,[0.35-0.40),0.375,44469,35.75749398457352,0.3694999553046254
poisson_pca_without_odds,prob_12_and_BTTS_Y,[0.40-0.45),0.42500000000000004,12253,40.0310128131886,0.41891652557160036
poisson_pca_without_odds,prob_12_and_BTTS_Y,[0.45-0.50),0.475,2476,44.26494345718901,0.46759543190915553
poisson_pca_without_odds,prob_12_and_BTTS_Y,[0.50-0.55),0.525,311,41.80064308681672,0.5182706012307633
poisson_pca_without_odds,prob_12_and_BTTS_Y,[0.55-0.60),0.5750000000000001,46,36.95652173913043,0.5670665141026571
poisson_pca_without_odds,prob_X2_and_BTTS_Y,[0.00-0.05),0.025,81,11.11111111111111,0.037656338097728836
poisson_pca_without_odds,prob_X2_and_BTTS_Y,[0.05-0.10),0.07500000000000001,368,7.065217391304348,0.0806607781941714
poisson_pca_without_odds,prob_X2_and_BTTS_Y,[0.10-0.15),0.125,1144,15.821678321678323,0.1292320124631161
poisson_pca_without_odds,prob_X2_and_BTTS_Y,[0.15-0.20),0.17500000000000002,2805,16.720142602495542,0.17854756913408623
poisson_pca_without_odds,prob_X2_and_BTTS_Y,[0.20-0.25),0.225,7803,22.837370242214533,0.22962837950388004
poisson_pca_without_odds,prob_X2_and_BTTS_Y,[0.25-0.30),0.275,21243,27.599679894553503,0.27832780194519796
poisson_pca_without_odds,prob_X2_and_BTTS_Y,[0.30-0.35),0.32500000000000007,38606,31.715277418017923,0.325590525138462
poisson_pca_without_odds,prob_X2_and_BTTS_Y,[0.35-0.40),0.375,23665,36.94908092119164,0.3724223811876165
poisson_pca_without_odds,prob_X2_and_BTTS_Y,[0.40-0.45),0.42500000000000004,10530,40.50332383665717,0.4209216924109891
poisson_pca_without_odds,prob_X2_and_BTTS_Y,[0.45-0.50),0.475,2911,42.90621779457231,0.468553369272594
poisson_pca_without_odds,prob_X2_and_BTTS_Y,[0.50-0.55),0.525,517,46.42166344294004,0.5170181174478472
poisson_pca_without_odds,prob_X2_and_BTTS_Y,[0.55-0.60),0.5750000000000001,63,47.61904761904761,0.5667078766460862
poisson_pca_without_odds,prob_1X_and_BTTS_N,[0.00-0.05),0.025,208,9.615384615384617,0.03415676512473699
poisson_pca_without_odds,prob_1X_and_BTTS_N,[0.05-0.10),0.07500000000000001,1038,9.05587668593449,0.08084184226681161
poisson_pca_without_odds,prob_1X_and_BTTS_N,[0.10-0.15),0.125,2941,13.770826249574974,0.12889337970937184
poisson_pca_without_odds,prob_1X_and_BTTS_N,[0.15-0.20),0.17500000000000002,7114,17.978633680067475,0.17820246676764376
poisson_pca_without_odds,prob_1X_and_BTTS_N,[0.20-0.25),0.225,13910,23.608914450035947,0.2275797367301988
poisson_pca_without_odds,prob_1X_and_BTTS_N,[0.25-0.30),0.275,22945,28.60318152102855,0.2765006193427336
poisson_pca_without_odds,prob_1X_and_BTTS_N,[0.30-0.35),0.32500000000000007,32098,33.865038320144556,0.32060477596416853
poisson_pca_without_odds,prob_1X_and_BTTS_N,[0.35-0.40),0.375,17565,38.41161400512382,0.372497536308918
poisson_pca_without_odds,prob_1X_and_BTTS_N,[0.40-0.45),0.42500000000000004,7828,42.973939703628,0.4211018868051651
poisson_pca_without_odds,prob_1X_and_BTTS_N,[0.45-0.50),0.475,2839,46.07256076083128,0.4706316120428392
poisson_pca_without_odds,prob_1X_and_BTTS_N,[0.50-0.55),0.525,925,51.13513513513514,0.5207359688262906
poisson_pca_without_odds,prob_1X_and_BTTS_N,[0.55-0.60),0.5750000000000001,283,58.657243816254415,0.569226905397035
poisson_pca_without_odds,prob_1X_and_BTTS_N,[0.60-0.65),0.625,61,57.377049180327866,0.6187678699947687
poisson_pca_without_odds,prob_12_and_BTTS_N,[0.20-0.25),0.225,42,52.38095238095239,0.23544550651526458
poisson_pca_without_odds,prob_12_and_BTTS_N,[0.25-0.30),0.275,508,37.40157480314961,0.28561751925072715
poisson_pca_without_odds,prob_12_and_BTTS_N,[0.30-0.35),0.32500000000000007,6262,37.096774193548384,0.3336878796928719
poisson_pca_without_odds,prob_12_and_BTTS_N,[0.35-0.40),0.375,40789,39.62342788496899,0.3807415557394467
poisson_pca_without_odds,prob_12_and_BTTS_N,[0.40-0.45),0.42500000000000004,53272,42.089653101066226,0.41820759817598463
poisson_pca_without_odds,prob_12_and_BTTS_N,[0.45-0.50),0.475,7421,45.9776310470287,0.46650779535678055
poisson_pca_without_odds,prob_12_and_BTTS_N,[0.50-0.55),0.525,1154,50.69324090121318,0.5193853970403945
poisson_pca_without_odds,prob_12_and_BTTS_N,[0.55-0.60),0.5750000000000001,254,55.51181102362205,0.5694088267994862
poisson_pca_without_odds,prob_12_and_BTTS_N,[0.60-0.65),0.625,48,54.166666666666664,0.6198969827906288
poisson_pca_without_odds,prob_X2_and_BTTS_N,[0.00-0.05),0.025,705,3.546099290780142,0.03508897739225072
poisson_pca_without_odds,prob_X2_and_BTTS_N,[0.05-0.10),0.07500000000000001,3500,7.514285714285713,0.0793613655277525
poisson_pca_without_odds,prob_X2_and_BTTS_N,[0.10-0.15),0.125,9570,12.288401253918495,0.1289754468085113
poisson_pca_without_odds,prob_X2_and_BTTS_N,[0.15-0.20),0.17500000000000002,21620,18.011100832562445,0.1776138542368518
poisson_pca_without_odds,prob_X2_and_BTTS_N,[0.20-0.25),0.225,35308,23.753823496091535,0.22590256213036702
poisson_pca_without_odds,prob_X2_and_BTTS_N,[0.25-0.30),0.275,21913,28.909779582896,0.2724884373756485
poisson_pca_without_odds,prob_X2_and_BTTS_N,[0.30-0.35),0.32500000000000007,10841,32.35863850198321,0.32148677640154694
poisson_pca_without_odds,prob_X2_and_BTTS_N,[0.35-0.40),0.375,4233,37.231278053390035,0.37081311192777955
poisson_pca_without_odds,prob_X2_and_BTTS_N,[0.40-0.45),0.42500000000000004,1394,45.40889526542324,0.4205550739434119
poisson_pca_without_odds,prob_X2_and_BTTS_N,[0.45-0.50),0.475,489,45.807770961145195,0.4697565097592177
poisson_pca_without_odds,prob_X2_and_BTTS_N,[0.50-0.55),0.525,156,47.43589743589743,0.5194614837582227
poisson_pca_without_odds,prob_X2_and_BTTS_N,[0.55-0.60),0.5750000000000001,31,51.61290322580645,0.5690534319768806
poisson_pca_without_odds,prob_O25_and_BTTS_Y,[0.20-0.25),0.225,26,30.76923076923077,0.23922648668693527
poisson_pca_without_odds,prob_O25_and_BTTS_Y,[0.25-0.30),0.275,815,30.920245398773005,0.28604715442304324
poisson_pca_without_odds,prob_O25_and_BTTS_Y,[0.30-0.35),0.32500000000000007,8292,32.80270139893874,0.33230963238315403
poisson_pca_without_odds,prob_O25_and_BTTS_Y,[0.35-0.40),0.375,31177,37.25502774481188,0.37844676256379317
poisson_pca_without_odds,prob_O25_and_BTTS_Y,[0.40-0.45),0.42500000000000004,44275,40.59853190287973,0.4226115454444298
poisson_pca_without_odds,prob_O25_and_BTTS_Y,[0.45-0.50),0.475,18141,45.53221983352627,0.4705946462302345
poisson_pca_without_odds,prob_O25_and_BTTS_Y,[0.50-0.55),0.525,5457,49.09290819131391,0.5198379622429342
poisson_pca_without_odds,prob_O25_and_BTTS_Y,[0.55-0.60),0.5750000000000001,1277,53.56303837118246,0.5686456623129791
poisson_pca_without_odds,prob_O25_and_BTTS_Y,[0.60-0.65),0.625,230,48.26086956521739,0.6180957526383059
poisson_pca_without_odds,prob_O25_and_BTTS_Y,[0.65-0.70),0.675,51,39.21568627450981,0.6671600461368216
poisson_pca_without_odds,prob_O25_and_BTTS_N,[0.05-0.10),0.07500000000000001,70704,10.105510296447159,0.0843724934739375
poisson_pca_without_odds,prob_O25_and_BTTS_N,[0.10-0.15),0.125,30751,12.799583753373875,0.11434270383252218
poisson_pca_without_odds,prob_O25_and_BTTS_N,[0.15-0.20),0.17500000000000002,4937,18.006886773344135,0.17011636645702682
poisson_pca_without_odds,prob_O25_and_BTTS_N,[0.20-0.25),0.225,1923,22.360894435777432,0.22178478455484205
poisson_pca_without_odds,prob_O25_and_BTTS_N,[0.25-0.30),0.275,765,27.058823529411764,0.27208365001426865
poisson_pca_without_odds,prob_O25_and_BTTS_N,[0.30-0.35),0.32500000000000007,373,28.686327077747993,0.32131932945612646
poisson_pca_without_odds,prob_O25_and_BTTS_N,[0.35-0.40),0.375,162,28.39506172839506,0.37043755191495653
poisson_pca_without_odds,prob_O25_and_BTTS_N,[0.40-0.45),0.42500000000000004,84,34.523809523809526,0.42236133032278
poisson_pca_without_odds,prob_O25_and_BTTS_N,[0.45-0.50),0.475,50,34.0,0.4716440907041317
poisson_pca_without_odds,prob_O35_and_BTTS_Y,[0.10-0.15),0.125,443,13.769751693002258,0.1394057020456874
poisson_pca_without_odds,prob_O35_and_BTTS_Y,[0.15-0.20),0.17500000000000002,8858,17.938586588394674,0.18351248507320375
poisson_pca_without_odds,prob_O35_and_BTTS_Y,[0.20-0.25),0.225,36609,22.073806987352835,0.22802298990681177
poisson_pca_without_odds,prob_O35_and_BTTS_Y,[0.25-0.30),0.275,42391,25.81444174470996,0.2712468539574977
poisson_pca_without_odds,prob_O35_and_BTTS_Y,[0.30-0.35),0.32500000000000007,15350,30.51465798045603,0.3205721527428236
poisson_pca_without_odds,prob_O35_and_BTTS_Y,[0.35-0.40),0.375,4615,34.431202600216686,0.3699970323061804
poisson_pca_without_odds,prob_O35_and_BTTS_Y,[0.40-0.45),0.42500000000000004,1164,37.19931271477663,0.41871919967155435
poisson_pca_without_odds,prob_O35_and_BTTS_Y,[0.45-0.50),0.475,234,36.75213675213676,0.4699267987365414
poisson_pca_without_odds,prob_O35_and_BTTS_Y,[0.50-0.55),0.525,62,37.096774193548384,0.517696249803982
poisson_pca_without_odds,prob_O35_and_BTTS_N,[0.00-0.05),0.025,93547,4.180786128897774,0.03068077340677461
poisson_pca_without_odds,prob_O35_and_BTTS_N,[0.05-0.10),0.07500000000000001,12616,8.172162333544705,0.06622156592921773
poisson_pca_without_odds,prob_O35_and_BTTS_N,[0.10-0.15),0.125,2324,11.919104991394148,0.12013442069817523
poisson_pca_without_odds,prob_O35_and_BTTS_N,[0.15-0.20),0.17500000000000002,757,16.116248348745046,0.1710296621285753
poisson_pca_without_odds,prob_O35_and_BTTS_N,[0.20-0.25),0.225,288,18.40277777777778,0.22133982105757857
poisson_pca_without_odds,prob_O35_and_BTTS_N,[0.25-0.30),0.275,114,14.912280701754385,0.27228657378842863
poisson_pca_without_odds,prob_O35_and_BTTS_N,[0.30-0.35),0.32500000000000007,70,20.0,0.32234226600340105
poisson_pca_without_odds,prob_O35_and_BTTS_N,[0.35-0.40),0.375,33,33.33333333333333,0.3738659965344633
gradient_boosting_pca_without_odds,prob_H,[0.05-0.10),0.07500000000000001,241,9.95850622406639,0.08096628771565716
gradient_boosting_pca_without_odds,prob_H,[0.10-0.15),0.125,875,11.771428571428572,0.12968763285506593
gradient_boosting_pca_without_odds,prob_H,[0.15-0.20),0.17500000000000002,1921,16.08537220197814,0.17740818027320132
gradient_boosting_pca_without_odds,prob_H,[0.20-0.25),0.225,3741,21.331194867682438,0.22767277438325234
gradient_boosting_pca_without_odds,prob_H,[0.25-0.30),0.275,6708,26.565295169946335,0.27728315769431117
gradient_boosting_pca_without_odds,prob_H,[0.30-0.35),0.32500000000000007,10609,31.20935055141861,0.3264404554940466
gradient_boosting_pca_without_odds,prob_H,[0.35-0.40),0.375,14526,36.575795125980996,0.3757441603769269
gradient_boosting_pca_without_odds,prob_H,[0.40-0.45),0.42500000000000004,23487,43.172819006258784,0.4299292497486046
gradient_boosting_pca_without_odds,prob_H,[0.45-0.50),0.475,15915,47.84794219289978,0.47380532700223577
gradient_boosting_pca_without_odds,prob_H,[0.50-0.55),0.525,11799,52.52140011865413,0.523316036291163
gradient_boosting_pca_without_odds,prob_H,[0.55-0.60),0.5750000000000001,7918,58.41121495327103,0.5735489060430222
gradient_boosting_pca_without_odds,prob_H,[0.60-0.65),0.625,5064,63.447867298578196,0.6230875370742519
gradient_boosting_pca_without_odds,prob_H,[0.65-0.70),0.675,3261,68.04661146887457,0.6732260707047697
gradient_boosting_pca_without_odds,prob_H,[0.70-0.75),0.7250000000000001,1930,74.61139896373057,0.7230902019756652
gradient_boosting_pca_without_odds,prob_H,[0.75-0.80),0.775,1151,81.23370981754996,0.7723810595681819
gradient_boosting_pca_without_odds,prob_H,[0.80-0.85),0.8250000000000001,437,85.1258581235698,0.8214923642908345
gradient_boosting_pca_without_odds,prob_H,[0.85-0.90),0.875,142,83.80281690140845,0.8686146155810581
gradient_boosting_pca_without_odds,prob_H,[0.90-0.95),0.925,21,95.23809523809523,0.9118780913100191
gradient_boosting_pca_without_odds,prob_D,[0.05-0.10),0.07500000000000001,197,9.137055837563452,0.08505756942582825
gradient_boosting_pca_without_odds,prob_D,[0.10-0.15),0.125,1614,12.0817843866171,0.13250605964517376
gradient_boosting_pca_without_odds,prob_D,[0.15-0.20),0.17500000000000002,7325,16.682593856655288,0.18103650120660172
gradient_boosting_pca_without_odds,prob_D,[0.20-0.25),0.225,49715,23.22437896007241,0.23425668910577505
gradient_boosting_pca_without_odds,prob_D,[0.25-0.30),0.275,50656,27.141898294377764,0.26432076354892925
gradient_boosting_pca_without_odds,prob_D,[0.30-0.35),0.32500000000000007,249,28.514056224899598,0.3077661740837547
gradient_boosting_pca_without_odds,prob_A,[0.00-0.05),0.025,197,2.5380710659898478,0.04030673123015411
gradient_boosting_pca_without_odds,prob_A,[0.05-0.10),0.07500000000000001,1908,6.865828092243187,0.0813662911878049
gradient_boosting_pca_without_odds,prob_A,[0.10-0.15),0.125,4819,12.077194438680223,0.12805420727312355
gradient_boosting_pca_without_odds,prob_A,[0.15-0.20),0.17500000000000002,9396,17.347807577692635,0.1773672581454325
gradient_boosting_pca_without_odds,prob_A,[0.20-0.25),0.225,15279,21.97787813338569,0.22693842037373738
gradient_boosting_pca_without_odds,prob_A,[0.25-0.30),0.275,19780,25.925176946410517,0.27559129379076636
gradient_boosting_pca_without_odds,prob_A,[0.30-0.35),0.32500000000000007,23817,31.19620439182097,0.32147030980565056
gradient_boosting_pca_without_odds,prob_A,[0.35-0.40),0.375,12924,38.370473537604454,0.37356910192739534
gradient_boosting_pca_without_odds,prob_A,[0.40-0.45),0.42500000000000004,8599,44.51680427956739,0.42297690845174324
gradient_boosting_pca_without_odds,prob_A,[0.45-0.50),0.475,5431,48.996501565089304,0.47320912688183575
gradient_boosting_pca_without_odds,prob_A,[0.50-0.55),0.525,3228,55.42131350681536,0.5229655354411148
gradient_boosting_pca_without_odds,prob_A,[0.55-0.60),0.5750000000000001,1890,61.00529100529101,0.5726512866154723
gradient_boosting_pca_without_odds,prob_A,[0.60-0.65),0.625,1214,67.0510708401977,0.6221924667262506
gradient_boosting_pca_without_odds,prob_A,[0.65-0.70),0.675,685,71.24087591240877,0.6727093543980878
gradient_boosting_pca_without_odds,prob_A,[0.70-0.75),0.7250000000000001,322,78.26086956521739,0.7222070426307272
gradient_boosting_pca_without_odds,prob_A,[0.75-0.80),0.775,174,77.01149425287356,0.7717053190930765
gradient_boosting_pca_without_odds,prob_A,[0.80-0.85),0.8250000000000001,63,74.60317460317461,0.8215718183528586
gradient_boosting_pca_without_odds,prob_A,[0.85-0.90),0.875,31,87.09677419354838,0.8695487238413006
gradient_boosting_pca_without_odds,prob_1X,[0.10-0.15),0.125,31,12.903225806451612,0.1304512761586994
gradient_boosting_pca_without_odds,prob_1X,[0.15-0.20),0.17500000000000002,63,25.396825396825395,0.17842818164714136
gradient_boosting_pca_without_odds,prob_1X,[0.20-0.25),0.225,174,22.988505747126435,0.22829468090692362
gradient_boosting_pca_without_odds,prob_1X,[0.25-0.30),0.275,322,21.73913043478261,0.27779295736927273
gradient_boosting_pca_without_odds,prob_1X,[0.30-0.35),0.32500000000000007,685,28.759124087591243,0.3272906456019122
gradient_boosting_pca_without_odds,prob_1X,[0.35-0.40),0.375,1214,32.948929159802304,0.3778075332737494
gradient_boosting_pca_without_odds,prob_1X,[0.40-0.45),0.42500000000000004,1890,38.99470899470899,0.42734871338452773
gradient_boosting_pca_without_odds,prob_1X,[0.45-0.50),0.475,3228,44.578686493184634,0.47703446455888526
gradient_boosting_pca_without_odds,prob_1X,[0.50-0.55),0.525,5431,51.003498434910696,0.5267908731181642
gradient_boosting_pca_without_odds,prob_1X,[0.55-0.60),0.5750000000000001,8599,55.48319572043261,0.5770230915482568
gradient_boosting_pca_without_odds,prob_1X,[0.60-0.65),0.625,12924,61.629526462395546,0.6264308980726047
gradient_boosting_pca_without_odds,prob_1X,[0.65-0.70),0.675,23817,68.80379560817903,0.6785296901943495
gradient_boosting_pca_without_odds,prob_1X,[0.70-0.75),0.7250000000000001,19780,74.07482305358948,0.7244087062092336
gradient_boosting_pca_without_odds,prob_1X,[0.75-0.80),0.775,15279,78.0221218666143,0.7730615796262628
gradient_boosting_pca_without_odds,prob_1X,[0.80-0.85),0.8250000000000001,9396,82.65219242230737,0.8226327418545675
gradient_boosting_pca_without_odds,prob_1X,[0.85-0.90),0.875,4819,87.92280556131978,0.8719457927268764
gradient_boosting_pca_without_odds,prob_1X,[0.90-0.95),0.925,1908,93.13417190775681,0.918633708812195
gradient_boosting_pca_without_odds,prob_1X,[0.95-1.00),0.9750000000000001,197,97.46192893401016,0.9596932687698458
gradient_boosting_pca_without_odds,prob_12,[0.65-0.70),0.675,249,71.4859437751004,0.6922338259162454
gradient_boosting_pca_without_odds,prob_12,[0.70-0.75),0.7250000000000001,50656,72.85810170562223,0.7356792364510707
gradient_boosting_pca_without_odds,prob_12,[0.75-0.80),0.775,49715,76.77562103992759,0.765743310894225
gradient_boosting_pca_without_odds,prob_12,[0.80-0.85),0.8250000000000001,7325,83.31740614334471,0.8189634987933984
gradient_boosting_pca_without_odds,prob_12,[0.85-0.90),0.875,1614,87.9182156133829,0.8674939403548263
gradient_boosting_pca_without_odds,prob_12,[0.90-0.95),0.925,197,90.86294416243655,0.9149424305741718
gradient_boosting_pca_without_odds,prob_X2,[0.05-0.10),0.07500000000000001,21,4.761904761904762,0.08812190868998104
gradient_boosting_pca_without_odds,prob_X2,[0.10-0.15),0.125,142,16.19718309859155,0.1313853844189419
gradient_boosting_pca_without_odds,prob_X2,[0.15-0.20),0.17500000000000002,437,14.874141876430205,0.1785076357091655
gradient_boosting_pca_without_odds,prob_X2,[0.20-0.25),0.225,1151,18.766290182450042,0.22761894043181802
gradient_boosting_pca_without_odds,prob_X2,[0.25-0.30),0.275,1930,25.38860103626943,0.27690979802433474
gradient_boosting_pca_without_odds,prob_X2,[0.30-0.35),0.32500000000000007,3261,31.95338853112542,0.32677392929523036
gradient_boosting_pca_without_odds,prob_X2,[0.35-0.40),0.375,5064,36.552132701421804,0.3769124629257481
gradient_boosting_pca_without_odds,prob_X2,[0.40-0.45),0.42500000000000004,7918,41.58878504672897,0.4264510939569778
gradient_boosting_pca_without_odds,prob_X2,[0.45-0.50),0.475,11799,47.47859988134588,0.47668396370883703
gradient_boosting_pca_without_odds,prob_X2,[0.50-0.55),0.525,15915,52.15205780710021,0.5261946729977642
gradient_boosting_pca_without_odds,prob_X2,[0.55-0.60),0.5750000000000001,23487,56.82718099374122,0.5700707502513954
gradient_boosting_pca_without_odds,prob_X2,[0.60-0.65),0.625,14526,63.424204874019,0.6242558396230731
gradient_boosting_pca_without_odds,prob_X2,[0.65-0.70),0.675,10609,68.7906494485814,0.6735595445059535
gradient_boosting_pca_without_odds,prob_X2,[0.70-0.75),0.7250000000000001,6708,73.43470483005366,0.7227168423056888
gradient_boosting_pca_without_odds,prob_X2,[0.75-0.80),0.775,3741,78.66880513231756,0.7723272256167476
gradient_boosting_pca_without_odds,prob_X2,[0.80-0.85),0.8250000000000001,1921,83.91462779802187,0.8225918197267986
gradient_boosting_pca_without_odds,prob_X2,[0.85-0.90),0.875,875,88.22857142857143,0.870312367144934
gradient_boosting_pca_without_odds,prob_X2,[0.90-0.95),0.925,241,90.04149377593362,0.9190337122843427
gradient_boosting_pca_without_odds,prob_O15,[0.55-0.60),0.5750000000000001,168,76.78571428571429,0.5824878499945136
gradient_boosting_pca_without_odds,prob_O15,[0.60-0.65),0.625,1550,69.16129032258065,0.6343972655802945
gradient_boosting_pca_without_odds,prob_O15,[0.65-0.70),0.675,12570,70.1988862370724,0.6819346390497196
gradient_boosting_pca_without_odds,prob_O15,[0.70-0.75),0.7250000000000001,34512,73.15716272600834,0.7268595938149192
